,id,orig_name,Pos,pP,gw,source
1902,326.0,Morris,F,2.775,4,spiros
1903,604.0,Aina,D,2.537,4,spiros
1904,553.0,Giles,D,2.899,4,spiros
1905,486.0,Ndiaye,F,2.785,4,spiros
1906,261.0,Onana,M,2.857,4,spiros
1907,285.0,Tete,D,1.461,4,spiros
1908,577.0,Ogbonna,D,3.385,4,spiros
1909,64.0,Brooks,M,2.604,4,spiros
1910,590.0,Cunha,F,2.68,4,spiros
1911,488.0,Norwood,M,2.847,4,spiros
1912,439.0,Boly,D,2.494,4,spiros
1913,563.0,Kilman,D,2.555,4,spiros
1914,161.0,Brownhill,M,2.759,4,spiros
1915,283.0,Robinson,D,1.438,4,spiros
1916,81.0,Rothwell,M,2.526,4,spiros
1917,532.0,Emerson,D,3.219,4,spiros
1918,572.0,Semedo,D,2.504,4,spiros
1919,316.0,Bell,D,2.8,4,spiros
1920,231.0,Lerma,M,2.778,4,spiros
1921,369.0,Walker,D,3.006,4,spiros
1922,451.0,Kouyaté,M,2.517,4,spiros
1923,315.0,Andersen,D,2.77,4,spiros
1924,294.0,Diogo Jota,M,2.35,4,spiros
1925,551.0,Dawson,D,2.431,4,spiros
1926,471.0,Ahmedhodžić,D,3.247,4,spiros
1927,168.0,Foster,F,2.58,4,spiros
1928,441.0,Cook,D,2.341,4,spiros
1929,276.0,Lukic,M,2.237,4,spiros
1930,513.0,Sarr,M,2.634,4,spiros
1931,66.0,Cook,M,2.394,4,spiros
1932,489.0,Osborn,M,2.659,4,spiros
1933,176.0,Roberts,D,2.871,4,spiros
1934,126.0,Caicedo,M,2.694,4,spiros
1935,470.0,Yates,M,2.431,4,spiros
1936,493.0,Bissouma,M,2.572,4,spiros
1937,583.0,Solomon,M,2.476,4,spiros
1938,586.0,Chong,M,2.482,4,spiros
1939,475.0,Berge,M,2.529,4,spiros
1940,89.0,Zabarnyi,D,2.066,4,spiros
1941,165.0,Cullen,M,2.509,4,spiros
1942,480.0,Egan,D,3.078,4,spiros
1943,455.0,McKenna,D,2.183,4,spiros
1944,280.0,Palhinha,M,2.07,4,spiros
1945,254.0,Gueye,M,2.525,4,spiros
1946,467.0,N.Williams,D,2.193,4,spiros
1947,268.0,Cairney,M,2.115,4,spiros
1948,314.0,Adebayo,F,2.385,4,spiros
1949,473.0,Baldock,D,3.022,4,spiros
1950,576.0,Jack Robinson,D,3.008,4,spiros
1951,8.0,Jesus,F,2.231,4,spiros
1952,302.0,Konaté,D,2.189,4,spiros
1953,178.0,Taylor,D,2.677,4,spiros
1954,565.0,Lemina,M,2.281,4,spiros
1955,474.0,Basham,D,2.927,4,spiros
1956,173.0,O'Shea,D,2.667,4,spiros
1957,378.0,Elanga,M,2.235,4,spiros
1958,481.0,Fleck,M,2.424,4,spiros
1959,497.0,Emerson Royal,D,2.449,4,spiros
1960,574.0,Traoré,M,2.198,4,spiros
1961,484.0,Lowe,D,2.845,4,spiros
1962,52.0,Nakamba,M,2.262,4,spiros
1963,485.0,McBurnie,F,2.279,4,spiros
1964,223.0,C.Doucouré,M,2.353,4,spiros
1965,65.0,Christie,M,2.141,4,spiros
1966,35.0,Buendía,M,1.875,4,spiros
1967,41.0,Diego Carlos,D,1.697,4,spiros
1968,133.0,Gilmour,M,2.028,4,spiros
1969,84.0,Smith,D,1.824,4,spiros
1970,159.0,Benson,M,2.113,4,spiros
1971,570.0,Sarabia,M,2.012,4,spiros
1972,26.0,Trossard,M,1.961,4,spiros
1973,82.0,Semenyo,F,2.013,4,spiros
1974,33.0,Archer,F,2.039,4,spiros
1975,83.0,Senesi,D,1.731,4,spiros
1976,4.0,Fábio Vieira,M,1.854,4,spiros
1977,468.0,Wood,F,1.869,4,spiros
1978,55.0,Ramsey,M,1.645,4,spiros
1979,657.0,Rak-Sakyi,M,1.927,4,spiros
1980,557.0,Hwang,M,1.763,4,spiros
1981,86.0,Tavernier,M,1.694,4,spiros
1982,432.0,Willock,M,1.555,4,spiros
1983,423.0,Murphy,M,1.587,4,spiros
1984,135.0,João Pedro,F,1.673,4,spiros
1985,515.0,Skipp,M,1.755,4,spiros
1986,95.0,Canós,M,1.774,4,spiros
1987,258.0,Maupay,F,1.788,4,spiros
1988,507.0,Perišić,D,1.749,4,spiros
1989,232.0,Mateta,F,1.738,4,spiros
1990,371.0,Amad,M,1.334,4,spiros
1991,87.0,H.Traorè,M,1.575,4,spiros
1992,527.0,Cornet,M,1.859,4,spiros
1993,150.0,Van Hecke,D,1.411,4,spiros
1994,549.0,Chiquinho,M,1.517,4,spiros
1995,535.0,Ings,F,1.645,4,spiros
1996,59.0,Traoré,M,1.276,4,spiros
1997,381.0,Fred,M,1.324,4,spiros
1998,44.0,Durán,F,1.362,4,spiros
1999,552.0,Fabio Silva,F,1.38,4,spiros
2000,578.0,Nelson,M,1.256,4,spiros
2001,98.0,Damsgaard,M,1.477,4,spiros
2002,128.0,Dahoud,M,1.296,4,spiros
2003,113.0,Raya,G,1.326,4,spiros
2004,148.0,Steele,G,1.288,4,spiros
2005,99.0,Dasilva,M,1.354,4,spiros
2006,282.0,Reed,M,1.207,4,spiros
2007,13.0,Nketiah,F,1.295,4,spiros
2008,421.0,S.Longstaff,M,1.146,4,spiros
2009,58.0,Tielemans,M,1.115,4,spiros
2010,536.0,Johnson,D,1.285,4,spiros
2011,260.0,Mykolenko,D,1.266,4,spiros
2012,490.0,Osula,F,1.206,4,spiros
2013,138.0,Lallana,M,1.108,4,spiros
2014,573.0,Toti,D,1.119,4,spiros
2015,499.0,Højbjerg,M,1.192,4,spiros
2016,465.0,Toffolo,D,1.11,4,spiros
2017,598.0,Doherty,D,1.097,4,spiros
2018,321.0,Doughty,D,1.117,4,spiros
2019,229.0,Hughes,M,1.13,4,spiros
2020,38.0,Coutinho,M,0.959,4,spiros
2021,633.0,Livramento,D,0.983,4,spiros
2022,392.0,McTominay,M,0.957,4,spiros
2023,208.0,Madueke,M,1.073,4,spiros
2024,358.0,Lewis,D,1.043,4,spiros
2025,287.0,Vinícius,F,0.84,4,spiros
2026,548.0,Bueno,D,1.001,4,spiros
2027,244.0,André Gomes,M,1.058,4,spiros
2028,512.0,Sánchez,D,1.032,4,spiros
2029,514.0,R.Sessegnon,D,0.997,4,spiros
2030,446.0,Freuler,M,0.92,4,spiros
2031,318.0,Burke,D,0.928,4,spiros
2032,517.0,Spence,D,0.955,4,spiros
2033,194.0,Chalobah,D,0.97,4,spiros
2034,389.0,Malacia,D,0.85,4,spiros
2035,90.0,Ajer,D,0.96,4,spiros
2036,537.0,Kehrer,D,0.973,4,spiros
2037,300.0,Jones,M,0.852,4,spiros
2038,22.0,Smith Rowe,M,0.883,4,spiros
2039,252.0,Godfrey,D,0.944,4,spiros
2040,362.0,Palmer,M,0.849,4,spiros
2041,591.0,Willian,M,0.724,4,spiros
2042,31.0,Zinchenko,D,0.78,4,spiros
2043,492.0,Bentancur,M,0.873,4,spiros
2044,442.0,Danilo,M,0.79,4,spiros
2045,76.0,Moore,F,0.81,4,spiros
2046,395.0,Varane,D,0.741,4,spiros
2047,295.0,Elliott,M,0.742,4,spiros
2048,5.0,Gabriel,D,0.744,4,spiros
2049,246.0,Calvert-Lewin,F,0.867,4,spiros
2050,170.0,Gudmundsson,M,0.771,4,spiros
2051,292.0,Bajcetic,M,0.713,4,spiros
2052,311.0,Tsimikas,D,0.691,4,spiros
2053,191.0,Badiashile,D,0.765,4,spiros
2054,310.0,Thiago,M,0.672,4,spiros
2055,400.0,Van de Beek,M,0.655,4,spiros
2056,530.0,Cresswell,D,0.818,4,spiros
2057,560.0,Jonny,D,0.68,4,spiros
2058,151.0,Veltman,D,0.656,4,spiros
2059,67.0,Dembélé,M,0.673,4,spiros
2060,495.0,Davies,D,0.739,4,spiros
2061,505.0,Ndombele,M,0.738,4,spiros
2062,600.0,Redmond,M,0.678,4,spiros
2063,174.0,Obafemi,F,0.672,4,spiros
2064,496.0,Dier,D,0.711,4,spiros
2065,125.0,Buonanotte,M,0.623,4,spiros
2066,146.0,Sarmiento,M,0.624,4,spiros
2067,241.0,Tomkins,D,0.684,4,spiros
2068,370.0,Telles,D,0.573,4,spiros
2069,32.0,Álex Moreno,D,0.559,4,spiros
2070,72.0,Kluivert,M,0.633,4,spiros
2071,40.0,Dendoncker,M,0.562,4,spiros
2072,111.0,Onyeka,M,0.661,4,spiros
2073,385.0,Henderson,G,0.589,4,spiros
2074,328.0,Ogbene,F,0.61,4,spiros
2075,394.0,Pellistri,M,0.543,4,spiros
2076,428.0,Targett,D,0.518,4,spiros
2077,255.0,Holgate,D,0.644,4,spiros
2078,163.0,Cork,M,0.586,4,spiros
2079,298.0,Gomez,D,0.547,4,spiros
2080,386.0,Lindelöf,D,0.522,4,spiros
2081,340.0,Woodrow,F,0.576,4,spiros
2082,264.0,Simms,F,0.908,4,spiros
2083,79.0,Pearson,M,0.558,4,spiros
2084,562.0,Kalajdžić,F,0.509,4,spiros
2085,606.0,Igor,D,0.532,4,spiros
2086,541.0,Scamacca,F,0.657,4,spiros
2087,277.0,Mbabu,D,0.464,4,spiros
2088,92.0,Baptiste,M,0.57,4,spiros
2089,286.0,Tosin,D,0.489,4,spiros
2090,366.0,Sergio Gómez,D,0.554,4,spiros
2091,494.0,Bryan,M,0.565,4,spiros
2092,56.0,Sanson,M,0.408,4,spiros
2093,193.0,Broja,F,0.49,4,spiros
2094,410.0,Fraser,M,0.37,4,spiros
2095,9.0,Jorginho,M,0.395,4,spiros
2096,554.0,Guedes,M,0.369,4,spiros
2097,317.0,Berry,M,0.404,4,spiros
2098,45.0,Hause,D,0.336,4,spiros
2099,37.0,Chambers,D,0.331,4,spiros
2100,364.0,Phillips,M,0.395,4,spiros
2101,16.0,Pépé,M,0.334,4,spiros
2102,503.0,Lo Celso,M,0.335,4,spiros
2103,360.0,McAtee,M,0.268,4,spiros
2104,7.0,Holding,D,0.229,4,spiros
2105,61.0,Wesley,F,0.191,4,spiros
2106,21.0,Sambi,M,0.217,4,spiros
2107,538.0,Mubama,F,0.388,4,spiros
2108,23.0,Tavares,D,0.184,4,spiros
2109,62.0,Anthony,M,0.212,4,spiros
2110,127.0,Connolly,F,0.19,4,spiros
2111,214.0,Sarr,D,0.235,4,spiros
2112,144.0,Moder,M,0.179,4,spiros
2113,121.0,Zanka,D,0.232,4,spiros
2114,68.0,Fredericks,D,0.153,4,spiros
2115,75.0,Mepham,D,0.149,4,spiros
2116,47.0,Kamara,M,0.114,4,spiros
2117,3.0,Elneny,M,0.132,4,spiros
2118,361.0,Ortega,G,0.162,4,spiros
2119,46.0,Iroegbunam,M,0.086,4,spiros
2120,409.0,Dubravka,G,0.042,4,spiros
2121,53.0,Olsen,G,0.041,4,spiros
2122,502.0,Lloris,G,0.089,4,spiros
2123,227.0,Guaita,G,0.085,4,spiros
2124,498.0,Forster,G,0.085,4,spiros
2125,301.0,Kelleher,G,0.062,4,spiros
2126,533.0,Fabianski,G,0.086,4,spiros
2127,624.0,Dobbin,M,0.12,4,spiros
2128,448.0,Hennessey,G,0.059,4,spiros
2129,88.0,Travers,G,0.058,4,spiros
2130,284.0,Rodák,G,0.036,4,spiros
2131,647.0,Anang,G,0.0,4,spiros
2132,675.0,Ramsey,M,0.0,4,spiros
2133,626.0,Quansah,D,0.0,4,spiros
2134,212.0,Nkunku,F,0.0,4,spiros
2135,556.0,Hoever,D,0.0,4,spiros
2136,312.0,Van den Berg,D,0.0,4,spiros
2137,136.0,Karbownik,D,0.0,4,spiros
2138,466.0,Ui-jo,F,0.0,4,spiros
2139,236.0,Olise,M,0.0,4,spiros
2140,71.0,Kilkenny,M,0.0,4,spiros
2141,201.0,W.Fofana,D,0.0,4,spiros
2142,196.0,Chukwuemeka,M,0.0,4,spiros
2143,649.0,Cannon,F,0.0,4,spiros
2144,559.0,João Gomes,M,0.0,4,spiros
2145,653.0,Seriki,D,0.0,4,spiros
2146,652.0,Dibley-Dias,M,0.0,4,spiros
2147,667.0,Lavia,M,0.0,4,spiros
2148,383.0,Mejbri,M,0.0,4,spiros
2149,210.0,Mudryk,M,0.0,4,spiros
2150,219.0,Ahamada,M,0.0,4,spiros
2151,124.0,Ayari,M,0.0,4,spiros
2152,97.0,Cox,G,0.0,4,spiros
2153,620.0,Olakigbe,M,0.0,4,spiros
2154,628.0,Doak,M,0.0,4,spiros
2155,627.0,Clark,M,0.0,4,spiros
2156,399.0,Shoretire,F,0.0,4,spiros
2157,646.0,Hein,G,0.0,4,spiros
2158,640.0,Scarlett,F,0.0,4,spiros
2159,130.0,Enciso,M,0.0,4,spiros
2160,619.0,Greenwood,D,0.0,4,spiros
2161,656.0,Hackford,F,0.0,4,spiros
2162,243.0,Whitworth,G,0.0,4,spiros
2163,137.0,Kozłowski,M,0.0,4,spiros
2164,363.0,Perrone,M,0.0,4,spiros
2165,54.0,Philogene-Bidace,M,0.0,4,spiros
2166,94.0,Bidstrup,M,0.0,4,spiros
2167,11.0,Marquinhos,M,0.0,4,spiros
2168,69.0,Hill,D,0.0,4,spiros
2169,683.0,Harris,M,0.0,4,spiros
2170,162.0,Churlinov,M,0.0,4,spiros
2171,671.0,Humphreys,D,0.0,4,spiros
2172,158.0,Bastien,M,0.0,4,spiros
2173,156.0,Agyei,M,0.0,4,spiros
2174,636.0,G.Shelvey,G,0.0,4,spiros
2175,149.0,Undav,F,0.0,4,spiros
2176,224.0,Ebiowei,M,0.0,4,spiros
2177,237.0,Plange,F,0.0,4,spiros
2178,118.0,Trevitt,M,0.0,4,spiros
2179,418.0,Kuol,M,0.0,4,spiros
2180,635.0,Miley,M,0.0,4,spiros
2181,179.0,Thomas,D,0.0,4,spiros
2182,186.0,Andrey Santos,M,0.0,4,spiros
2183,670.0,Marschall,G,0.0,4,spiros
2184,658.0,Gordon,F,0.0,4,spiros
2185,621.0,Hinshelwood,M,0.0,4,spiros
2186,164.0,Costelloe,M,0.0,4,spiros
2187,483.0,Jebbison,F,0.0,4,spiros
2188,200.0,D.D.Fofana,F,0.0,4,spiros
2189,388.0,Mainoo,M,0.0,4,spiros
2190,650.0,Onyango,M,0.0,4,spiros
2191,622.0,Dodgson,D,0.0,4,spiros
2192,686.0,Zych,G,0.0,4,spiros
2193,380.0,Álvaro Fernández,D,0.0,4,spiros
2194,651.0,Stansfield,F,0.0,4,spiros
2195,579.0,Lonergan,G,0.0,4,spiros
2196,404.0,Ashby,D,0.0,4,spiros
2197,346.0,Cancelo,D,0.0,4,spiros
2198,116.0,Strakosha,G,0.0,4,spiros
2199,74.0,Marcondes,M,0.0,4,spiros
2200,278.0,Mitrović,F,0.0,4,spiros
2201,73.0,Lowe,M,0.0,4,spiros
2202,218.0,Ziyech,M,0.0,4,spiros
2203,192.0,Bettinelli,G,0.0,4,spiros
2204,183.0,Weghorst,F,0.0,4,spiros
2205,422.0,Manquillo,D,0.0,4,spiros
2206,190.0,Baba Rahman,D,0.0,4,spiros
2207,296.0,Fabinho,M,0.0,4,spiros
2208,445.0,Felipe,D,0.0,4,spiros
2209,18.0,Rúnarsson,G,0.0,4,spiros
2210,323.0,Macey,G,0.0,4,spiros
2211,417.0,Krafth,D,0.0,4,spiros
2212,117.0,Toney,F,0.0,4,spiros
2213,357.0,Laporte,D,0.0,4,spiros
2214,51.0,Mings,D,0.0,4,spiros
2215,413.0,Hayden,M,0.0,4,spiros
2216,662.0,Adama,M,0.0,4,spiros
2217,251.0,Gbamin,M,0.0,4,spiros
2218,367.0,Steffen,G,0.0,4,spiros
2219,269.0,Cavaleiro,M,0.0,4,spiros
2220,688.0,Castagne,D,0.0,4,spiros
2221,233.0,Matthews,G,0.0,4,spiros
2222,426.0,Saint-Maximin,M,0.0,4,spiros
2223,253.0,Gray,M,0.0,4,spiros
2224,444.0,Dräger,D,0.0,4,spiros
2225,666.0,Davies,M,0.0,4,spiros
2226,239.0,Riedewald,M,0.0,4,spiros
2227,521.0,Whiteman,G,0.0,4,spiros
2228,213.0,Pulisic,M,0.0,4,spiros
2229,187.0,Arrizabalaga,G,0.0,4,spiros
2230,274.0,Kongolo,D,0.0,4,spiros
2231,438.0,Biancone,D,0.0,4,spiros
2232,322.0,Freeman,M,0.0,4,spiros
2233,2.0,Cédric,D,0.0,4,spiros
2234,425.0,Ritchie,M,0.0,4,spiros
2235,299.0,Henderson,M,0.0,4,spiros
2236,188.0,Aubameyang,F,0.0,4,spiros
2237,109.0,Mee,D,0.0,4,spiros
2238,463.0,Shelvey,M,0.0,4,spiros
2239,435.0,Arter,M,0.0,4,spiros
2240,248.0,Dele,M,0.0,4,spiros
2241,177.0,Rodriguez,F,0.0,4,spiros
2242,189.0,Azpilicueta,D,0.0,4,spiros
2243,80.0,Randolph,G,0.0,4,spiros
2244,384.0,Heaton,G,0.0,4,spiros
2245,665.0,Krul,G,0.0,4,spiros
2246,347.0,Carson,G,0.0,4,spiros
2247,408.0,Darlow,G,0.0,4,spiros
2248,289.0,Adrián,G,0.0,4,spiros
2249,349.0,De Bruyne,M,0.0,4,spiros
2250,207.0,Lukaku,F,0.0,4,spiros
2251,500.0,Kane,F,0.0,4,spiros
2252,546.0,Bentley,G,0.0,4,spiros
2253,411.0,Gillespie,G,0.0,4,spiros
2254,414.0,Hendrick,M,0.0,4,spiros
2255,273.0,Knockaert,M,0.0,4,spiros
2256,387.0,Maguire,D,0.0,4,spiros
2257,313.0,Van Dijk,D,0.0,4,spiros
2258,368.0,Stones,D,0.0,4,spiros
2259,419.0,Lascelles,D,0.0,4,spiros
2260,359.0,Mahrez,M,0.0,4,spiros
2261,580.0,Karius,G,0.0,4,spiros
2262,581.0,Dummett,D,0.0,4,spiros
2263,398.0,Shaw,D,0.0,4,spiros
2264,198.0,Cucurella,D,0.0,4,spiros
2265,453.0,Mangala,M,0.0,4,spiros
2266,543.0,Vlasic,M,0.0,4,spiros
2267,374.0,B.Williams,D,0.0,4,spiros
2268,70.0,Kelly,D,0.0,4,spiros
2269,91.0,Balcombe,G,0.0,4,spiros
2270,123.0,Alzate,M,0.0,4,spiros
2271,676.0,Mavropanos,D,0.0,4,spiros
2272,643.0,Aarons,D,0.0,4,spiros
2273,431.0,Watts,D,0.0,4,spiros
2274,250.0,Garner,M,0.0,4,spiros
2275,209.0,Mount,M,0.0,4,spiros
2276,172.0,Muric,G,0.0,4,spiros
2277,139.0,Lamptey,D,0.0,4,spiros
2278,1.0,Balogun,F,0.0,4,spiros
2279,443.0,Dennis,F,0.0,4,spiros
2280,93.0,Bech,D,0.0,4,spiros
2281,114.0,Roerslev,D,0.0,4,spiros
2282,555.0,Hodge,M,0.0,4,spiros
2283,147.0,Scherpen,G,0.0,4,spiros
2284,454.0,Mbe Soh,D,0.0,4,spiros
2285,458.0,O'Brien,M,0.0,4,spiros
2286,332.0,Pereira,M,0.0,4,spiros
2287,279.0,Muniz,F,0.0,4,spiros
2288,393.0,Mengi,D,0.0,4,spiros
2289,456.0,Mighten,M,0.0,4,spiros
2290,550.0,Cundle,M,0.0,4,spiros
2291,57.0,Sinisalo,G,0.0,4,spiros
2292,107.0,Lewis-Potter,M,0.0,4,spiros
2293,238.0,Richards,D,0.0,4,spiros
2294,561.0,Jordão,M,0.0,4,spiros
2295,166.0,Egan-Riley,D,0.0,4,spiros
2296,272.0,Francois,M,0.0,4,spiros
2297,100.0,Dervişoğlu,F,0.0,4,spiros
2298,459.0,Ojeda,M,0.0,4,spiros
2299,476.0,Bogle,D,0.0,4,spiros
2300,206.0,James,D,0.0,4,spiros
2301,25.0,Tomiyasu,D,0.0,4,spiros
2302,205.0,Hudson-Odoi,M,0.0,4,spiros
2303,462.0,Scarpa,M,0.0,4,spiros
2304,24.0,Tierney,D,0.0,4,spiros
2305,420.0,Lewis,D,0.0,4,spiros
2306,477.0,Brewster,F,0.0,4,spiros
2307,375.0,Bailly,D,0.0,4,spiros
2308,306.0,Phillips,D,0.0,4,spiros
2309,457.0,Niakhaté,D,0.0,4,spiros
2310,508.0,Reguilón,D,0.0,4,spiros
2311,518.0,Tanganga,D,0.0,4,spiros
2312,185.0,Ampadu,D,0.0,4,spiros
2313,673.0,Adams,M,0.0,4,spiros
2314,155.0,Zeqiri,F,0.0,4,spiros
2315,469.0,Worrall,D,0.0,4,spiros
2316,460.0,Panzo,D,0.0,4,spiros
2317,141.0,McGill,G,0.0,4,spiros
2318,266.0,Virgínia,G,0.0,4,spiros
2319,102.0,Goode,D,0.0,4,spiros
2320,510.0,Rodon,D,0.0,4,spiros
2321,491.0,Austin,G,0.0,4,spiros
2322,403.0,Anderson,M,0.0,4,spiros
2323,571.0,Šarkić,G,0.0,4,spiros
2324,464.0,Surridge,F,0.0,4,spiros
2325,175.0,Peacock-Farrell,G,0.0,4,spiros
2326,405.0,Botman,D,0.0,4,spiros
2327,351.0,Doyle,M,0.0,4,spiros
2328,531.0,Downes,M,0.0,4,spiros
2329,39.0,Davis,F,0.0,4,spiros
2330,661.0,Harrison,M,0.0,4,spiros
2331,452.0,Laryea,D,0.0,4,spiros
2332,529.0,Coventry,M,0.0,4,spiros
2333,461.0,Richards,D,0.0,4,spiros
2334,308.0,Salah,M,6.402,5,spiros
2335,355.0,Haaland,F,6.206,5,spiros
2336,19.0,Saka,M,5.926,5,spiros
2337,516.0,Son,M,6.24,5,spiros
2338,108.0,Mbeumo,M,4.695,5,spiros
2339,216.0,Sterling,M,5.955,5,spiros
2340,140.0,March,M,4.771,5,spiros
2341,526.0,Bowen,M,4.37,5,spiros
2342,504.0,Maddison,M,6.034,5,spiros
2343,373.0,Fernandes,M,4.664,5,spiros
2344,599.0,Diaby,M,5.129,5,spiros
2345,365.0,Rodri,M,4.96,5,spiros
2346,437.0,Awoniyi,F,6.184,5,spiros
2347,119.0,Wissa,F,4.286,5,spiros
2348,14.0,Ødegaard,M,5.132,5,spiros
2349,415.0,Isak,F,4.64,5,spiros
2350,430.0,Trippier,D,4.543,5,spiros
2351,143.0,Mitoma,M,4.363,5,spiros
2352,131.0,Estupiñán,D,3.87,5,spiros
2353,353.0,Foden,M,4.796,5,spiros
2354,293.0,Darwin,F,4.711,5,spiros
2355,134.0,Groß,M,4.184,5,spiros
2356,379.0,Eriksen,M,4.023,5,spiros
2357,36.0,Cash,D,4.441,5,spiros
2358,220.0,Andersen,D,3.981,5,spiros
2359,267.0,Andreas,M,5.703,5,spiros
2360,309.0,Szoboszlai,M,4.649,5,spiros
2361,523.0,Antonio,F,3.819,5,spiros
2362,303.0,Luis Díaz,M,4.535,5,spiros
2363,226.0,Eze,M,4.038,5,spiros
2364,12.0,Martinelli,M,4.446,5,spiros
2365,307.0,Robertson,D,4.392,5,spiros
2366,396.0,Rashford,M,3.808,5,spiros
2367,275.0,Leno,G,5.13,5,spiros
2368,511.0,Romero,D,6.365,5,spiros
2369,291.0,Alisson,G,4.209,5,spiros
2370,424.0,Pope,G,3.984,5,spiros
2371,352.0,Ederson,G,4.008,5,spiros
2372,34.0,Bailey,M,4.007,5,spiros
2373,519.0,Udogie,D,5.422,5,spiros
2374,513.0,Sarr,M,5.377,5,spiros
2375,343.0,Álvarez,F,4.093,5,spiros
2376,85.0,Solanke,F,4.087,5,spiros
2377,350.0,Dias,D,3.985,5,spiros
2378,603.0,Barnes,M,3.703,5,spiros
2379,49.0,Martínez,G,4.021,5,spiros
2380,225.0,Edouard,F,3.849,5,spiros
2381,569.0,Sá,G,3.348,5,spiros
2382,20.0,Saliba,D,3.897,5,spiros
2383,524.0,Areola,G,3.05,5,spiros
2384,8.0,Jesus,F,3.835,5,spiros
2385,6.0,Havertz,M,3.891,5,spiros
2386,376.0,Casemiro,M,3.597,5,spiros
2387,520.0,Vicario,G,4.796,5,spiros
2388,427.0,Schär,D,3.628,5,spiros
2389,101.0,Flekken,G,3.066,5,spiros
2390,50.0,McGinn,M,3.817,5,spiros
2391,150.0,Van Hecke,D,3.088,5,spiros
2392,29.0,White,D,3.738,5,spiros
2393,17.0,Ramsdale,G,3.687,5,spiros
2394,542.0,Soucek,M,3.292,5,spiros
2395,501.0,Kulusevski,M,4.21,5,spiros
2396,60.0,Watkins,F,3.668,5,spiros
2397,447.0,Gibbs-White,M,4.166,5,spiros
2398,544.0,Zouma,D,2.447,5,spiros
2399,115.0,Schade,M,3.128,5,spiros
2400,195.0,Chilwell,D,4.27,5,spiros
2401,132.0,Ferguson,F,3.281,5,spiros
2402,211.0,N.Jackson,F,4.087,5,spiros
2403,567.0,Neto,M,3.262,5,spiros
2404,402.0,Almirón,M,3.526,5,spiros
2405,203.0,Gusto,D,4.18,5,spiros
2406,129.0,Dunk,D,2.91,5,spiros
2407,412.0,Gordon,M,3.36,5,spiros
2408,234.0,Mitchell,D,3.104,5,spiros
2409,407.0,Burn,D,3.411,5,spiros
2410,64.0,Brooks,M,3.572,5,spiros
2411,433.0,Wilson,F,3.31,5,spiros
2412,241.0,Tomkins,D,3.085,5,spiros
2413,112.0,Pinnock,D,2.583,5,spiros
2414,401.0,Wan-Bissaka,D,2.902,5,spiros
2415,540.0,Rice,M,3.55,5,spiros
2416,509.0,Richarlison,M,4.022,5,spiros
2417,439.0,Boly,D,4.552,5,spiros
2418,450.0,Johnson,M,3.931,5,spiros
2419,230.0,Johnstone,G,3.117,5,spiros
2420,605.0,Koleosho,M,3.298,5,spiros
2421,429.0,Tonali,M,3.368,5,spiros
2422,259.0,McNeil,M,3.303,5,spiros
2423,270.0,De Cordova-Reid,M,4.544,5,spiros
2424,597.0,Onana,G,3.043,5,spiros
2425,30.0,Xhaka,M,3.481,5,spiros
2426,630.0,Barkley,M,3.294,5,spiros
2427,664.0,Ward-Prowse,M,2.962,5,spiros
2428,42.0,Digne,D,3.471,5,spiros
2429,288.0,Wilson,M,3.809,5,spiros
2430,281.0,Ream,D,4.514,5,spiros
2431,596.0,Trafford,G,3.318,5,spiros
2432,525.0,Benrahma,M,3.006,5,spiros
2433,482.0,Foderingham,G,3.314,5,spiros
2434,539.0,Paquetá,M,2.96,5,spiros
2435,614.0,Kaminski,G,3.249,5,spiros
2436,377.0,Dalot,D,2.881,5,spiros
2437,390.0,Martial,F,3.001,5,spiros
2438,197.0,Colwill,D,3.831,5,spiros
2439,584.0,Pau,D,3.386,5,spiros
2440,341.0,Akanji,D,3.31,5,spiros
2441,468.0,Wood,F,3.973,5,spiros
2442,522.0,Aguerd,D,2.221,5,spiros
2443,382.0,Garnacho,M,2.891,5,spiros
2444,77.0,Neto,G,3.496,5,spiros
2445,297.0,Gakpo,F,3.407,5,spiros
2446,145.0,Sánchez,G,3.56,5,spiros
2447,416.0,Joelinton,M,3.169,5,spiros
2448,342.0,Aké,D,3.244,5,spiros
2449,5.0,Gabriel,D,3.219,5,spiros
2450,304.0,Mac Allister,M,3.308,5,spiros
2451,43.0,Douglas Luiz,M,3.207,5,spiros
2452,249.0,A.Doucouré,M,2.947,5,spiros
2453,344.0,Bernardo,M,3.218,5,spiros
2454,103.0,Henry,D,2.273,5,spiros
2455,168.0,Foster,F,3.021,5,spiros
2456,28.0,Turner,G,3.968,5,spiros
2457,256.0,Iwobi,M,3.486,5,spiros
2458,15.0,Partey,M,3.147,5,spiros
2459,305.0,Matip,D,3.19,5,spiros
2460,405.0,Botman,D,3.005,5,spiros
2461,96.0,Collins,D,2.243,5,spiros
2462,222.0,Clyne,D,2.626,5,spiros
2463,48.0,Konsa,D,3.172,5,spiros
2464,534.0,Fornals,M,2.817,5,spiros
2465,242.0,Ward,D,2.577,5,spiros
2466,280.0,Palhinha,M,3.453,5,spiros
2467,566.0,Matheus,M,3.073,5,spiros
2468,568.0,Podence,M,2.876,5,spiros
2469,240.0,Schlupp,M,2.922,5,spiros
2470,528.0,Coufal,D,1.995,5,spiros
2471,10.0,Kiwior,D,3.041,5,spiros
2472,271.0,Diop,D,4.165,5,spiros
